Time, Marker, RPM, Sync status, Lost sync count, Injector duty, MAP Raw, MAP, TPS Raw, TPS, Primary Load, Secondary Load, O2 Raw, O2 Val, Coolant temperature Raw, Coolant temperature, Intake Air Temp. Raw, Intake Air Temp., Battery Voltage Raw, Battery Voltage, ADC Spare Raw 1, ADC Spare Raw 2, Pedal Pos Raw 1, Pedal Pos Raw 2, Throttle Plate Pos Raw 1, Throttle Plate Pos Raw 2, Accelerator Delta, Idle RPM Error, Airflow Est., Fuelfow Est., Water Injection Status, Current Dwell, Ign. Adv. Base Table Output, Ign. Adv. Add. Base Table Output, Ign. Adv. Knock Mod, Ignition CLT Add, Ignition IAT Add, Ign. Adv. Sec. Load Mod, Ign. Adv. Limiter Mod, Ign. Adv. ALS, AC Ctrl Adv Add, Spark Scatter Adv Add, Current Target AFR, Base VE Output, Add. Base VE Output, AE VE Added, Total VE, Base PW, Fuel CLT Mod, Fuel IAT Mod, Fuel Idle Duty Mod, Fuel Sec. Load Mod, Fuel Knock Mod, Fuel Cranking Mod, Fuel ASE Mod, Fuel Limiter Mod, Fuel Lambda Mod, Overrun Mod, Inj. Dead Time, Internal IAT Mod, AC Ctrl Mod, Cranking Fuel Mod, After-Start Fuel Mod, After-Start Decay Time, After-Start Decay Time Left, Priming Pulse, AE Trim Raw, AE RPM Clamp Trim, AE VE Trim, AE Captured Delta, AE CLT Trim, MAP Delta, TPS Delta, Hard Cut RPM Limit, Primary Fan Status, Secondary Fan Status, Table Spark Scatter Adv, Table PWM Idle, Target RPM, Idle Status, Idle PWM Duty, Idle P Comp., Idle I Comp., Idle D Comp., Target RPM Error, Batt V PWM Trim, Knock Acc. Lvl. Raw, Knock CLT Scaling, Knock Acc. Lvl., Knock Lvl. Rel., Knock Reading, Knock Status, Knock Cyl 1 Window Start, Boost Open Loop Duty, Boost Target MAP, Boost Closed Loop Init Duty, Boost Status, Final Boost PWM Duty, Boost P Comp., Boost I Comp., Boost D Comp., Boost Target Error MAP, Boost Target Gear Clamp, Alternator Ctrl. Status, Alternator Ctrl. Duty, Alt. P Comp., Alt. I Comp., Ethanol Content, Fuel Temperature, Flex Fuel - Base Comp., Flex Fuel - Aux Comp., Main - Base VE, Main - Target AFR, Main - Base Ign. Adv, Main - Boost OL Duty, Main - Boost CL Target MAP, Main - Primming Pulse, Main - Cranking Trim, Main - Idle OL Duty, Main - ASE Trim, Aux - Base VE, Aux - Target AFR, Aux - Base Ign. Adv, Aux - Boost OL Duty, Aux - Boost CL Target MAP, Aux - Primming Pulse, Aux - Cranking Trim, Aux - Idle OL Duty, Aux - ASE Trim, WBO2 Curr. AFR, AFR Error, WB LTT Trim, Lambda Status, LTT Status, LTT Conf. Lvl., LTT Store Tmr., DBW Status, DBW Sens. Status, Calc. Pedal Pos., DBW PWM Duty, P Comp., I Comp, D Comp, Target TPPS Err., Target TPPS, Throttle Pos. 1, Throttle Pos. 2, Pedal Pos. 1, Pedal Pos. 2, AC Status, Veh. speed, Current Gear, Calc. Veh. Speed, Overrun Status, VICS Status, Purge Valve Status, Cylinder Trim 1, Cylinder Trim 2, Cylinder Trim 3, Cylinder Trim 4, LC Status, ALS Status, LC/ALS Switch Status, VVT Status, VVT Duty, CAM Curr. Adv., CAM Target Adv., VVT P Comp., VVT I Comp., Sel. Map Boost, Sel. Map Ign., Sel. Map Inj., Table OL Duty 1, Table OL Duty 2, Table CL Target 1, Table CL Target 2, Table Ign Adv. Base 1, Table Ign Adv. Base 2, Table Inj. VE Base 1, Table Inj. VE Base 2, DL Status, DL - Seconds left in log, DL - Switch status, Ignition Adv. Angle (Final), Ignition Dwell, Injection Angle, Injector Pulse Width, Crank IRQs, CAM IRQs, Debug 1, Debug 2, Debug 3, Debug 4, Inj Max Duty Count, Trigger - Filtered IRQs, Btn 1 Raw, Btn 1 Val, Btn 2 Raw, Btn 2 Val, Btn 3 Raw, Btn 3 Val, Dummy
3.90,0,996.00,2.00,3.00,0.63,5208.00,23.75,5930.00,0.00,23.75,0.00,19774.00,1.51,5682.00,80.00,30883.00,28.00,30432.00,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.19,0.00,0.66,0.00,46.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.89,3.01,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.02,23.35,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,3.00,360.00,1.93,66548.00,24955.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
3.94,0,996.00,2.00,3.00,0.63,5208.00,23.75,5930.00,0.00,23.75,0.00,19774.00,1.51,5682.00,80.00,30883.00,28.00,30432.00,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.19,0.00,0.66,0.00,46.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.89,3.01,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.02,23.35,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,3.00,360.00,1.93,66548.00,24955.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
3.99,0,992.00,2.00,3.00,0.63,5189.00,23.69,5914.00,0.00,23.69,0.00,19672.00,1.50,5694.00,80.00,30870.00,28.00,30181.00,13.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.18,0.00,0.66,0.00,42.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,3.04,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.01,23.25,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,3.00,360.00,1.94,66554.00,24957.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.04,0,992.00,2.00,3.00,0.63,5189.00,23.69,5914.00,0.00,23.69,0.00,19672.00,1.50,5694.00,80.00,30870.00,28.00,30181.00,13.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.18,0.00,0.66,0.00,42.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,3.04,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.01,23.25,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,3.00,360.00,1.94,66554.00,24957.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.08,0,991.00,2.00,3.00,0.63,5169.00,23.70,5918.00,0.00,23.70,0.00,19843.00,1.51,5688.00,80.00,30877.00,28.00,30509.00,13.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.17,0.00,0.66,0.00,41.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,3.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.03,22.99,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,3.00,360.00,1.92,66561.00,24960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.13,0,991.00,2.00,3.00,0.63,5169.00,23.70,5918.00,0.00,23.70,0.00,19843.00,1.51,5688.00,80.00,30877.00,28.00,30509.00,13.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.17,0.00,0.66,0.00,41.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,3.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.03,22.99,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,3.00,360.00,1.92,66561.00,24960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.18,0,990.00,2.00,3.00,0.63,5231.00,23.71,5930.00,0.00,23.71,0.00,19748.00,1.51,5682.00,80.00,30847.00,28.00,30348.00,13.75,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,-1.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.17,0.00,0.66,0.00,40.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,3.02,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.01,22.99,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,3.00,360.00,1.93,66567.00,24962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.23,0,990.00,2.00,3.00,0.63,5231.00,23.71,5930.00,0.00,23.71,0.00,19748.00,1.51,5682.00,80.00,30847.00,28.00,30348.00,13.75,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,2.96,0.95,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,-1.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.17,0.00,0.66,0.00,40.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,3.02,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.01,22.99,20.00,-0.01,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,3.00,360.00,1.93,66567.00,24962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.27,0,997.00,2.00,3.00,0.63,5182.00,23.68,5929.00,0.00,23.68,0.00,19523.00,1.49,5678.00,80.00,30871.00,28.00,30249.00,13.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.16,0.00,0.66,0.00,47.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,3.07,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.08,22.45,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.26,3.00,360.00,1.94,66574.00,24964.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.32,0,997.00,2.00,3.00,0.63,5182.00,23.68,5929.00,0.00,23.68,0.00,19523.00,1.49,5678.00,80.00,30871.00,28.00,30249.00,13.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.16,0.00,0.66,0.00,47.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,3.07,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.08,22.45,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.26,3.00,360.00,1.94,66574.00,24964.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.37,0,1000.00,2.00,3.00,0.63,5161.00,23.71,5921.00,0.00,23.71,0.00,19731.00,1.51,5694.00,80.00,30878.00,28.00,30268.00,13.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.15,0.00,0.66,0.00,50.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,3.02,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.16,21.87,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16,3.00,360.00,1.94,66580.00,24967.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.41,0,1000.00,2.00,3.00,0.63,5161.00,23.71,5921.00,0.00,23.71,0.00,19731.00,1.51,5694.00,80.00,30878.00,28.00,30268.00,13.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.18,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.62,950.00,5.00,30.15,0.00,0.66,0.00,50.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,3.02,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.16,21.87,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16,3.00,360.00,1.94,66580.00,24967.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.46,0,997.00,2.00,3.00,0.63,5208.00,23.70,5931.00,0.00,23.70,0.00,18733.00,1.43,5685.00,80.00,30807.00,28.00,30697.00,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.14,0.00,0.66,0.00,47.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,3.25,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.25,21.23,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.28,3.00,360.00,1.90,66587.00,24969.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
4.51,0,997.00,2.00,3.00,0.63,5208.00,23.70,5931.00,0.00,23.70,0.00,18733.00,1.43,5685.00,80.00,30807.00,28.00,30697.00,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.96,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.00,0.00,0.00,71.00,0.76,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,7200.00,0.00,0.00,-5.00,32.61,950.00,5.00,30.14,0.00,0.66,0.00,47.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,3.25,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.25,21.23,20.00,0.00,0.27,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.28,3.00,360.00,1.90,66587.00,24969.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
